time,Power,Oxygen,Cadence,HR,RF,Participant,Method
420.0,100.0,1718.85,90.0,103.9,25.9,1.0,0.0
421.0,100.0,1697.85,90.0,103.9,25.8,1.0,0.0
422.0,100.0,1656.35,90.0,103.8833333,25.78333333,1.0,0.0
423.0,100.0,1594.35,90.0,103.85,25.85,1.0,0.0
424.0,100.0,1579.0,90.0,103.7,26.1,1.0,0.0
425.0,100.0,1599.4,90.0,103.5,26.45,1.0,0.0
426.0,100.0,1613.8,90.0,103.15,26.65,1.0,0.0
427.0,100.0,1629.95,90.0,102.75,26.9,1.0,0.0
428.0,100.0,1638.35,90.0,102.45,27.3,1.0,0.0
429.0,100.0,1633.183333,90.0,102.15,27.63333333,1.0,0.0
430.0,100.0,1640.85,90.0,102.0,27.85,1.0,0.0
431.0,100.0,1661.35,90.0,102.0,27.95,1.0,0.0
432.0,100.0,1702.8,90.0,102.05,28.15,1.0,0.0
433.0,100.0,1765.2,90.0,102.15,28.45,1.0,0.0
434.0,100.0,1780.216667,90.0,102.3,28.46666667,1.0,0.0
435.0,100.0,1747.85,90.0,102.5,28.2,1.0,0.0
436.0,100.0,1709.85,90.0,102.85,27.9,1.0,0.0
437.0,100.0,1687.5,90.0,103.15,27.8,1.0,0.0
438.0,100.0,1690.3,90.0,103.25,27.8,1.0,0.0
439.0,100.0,1701.1,90.0,103.3,27.65,1.0,0.0
440.0,100.0,1693.5,90.0,103.15,27.4,1.0,0.0
441.0,100.0,1677.75,90.0,102.9,27.3,1.0,0.0
442.0,100.0,1675.2,90.0,102.6,27.15,1.0,0.0
443.0,100.0,1670.333333,90.0,102.2,26.78333333,1.0,0.0
444.0,100.0,1664.333333,90.0,101.8,26.48333333,1.0,0.0
445.0,100.0,1657.2,90.0,101.4,26.25,1.0,0.0
446.0,100.0,1664.5,90.0,100.95,26.25,1.0,0.0
447.0,100.0,1664.95,90.0,100.65,26.25,1.0,0.0
448.0,100.0,1654.2,90.0,100.55,26.05,1.0,0.0
449.0,100.0,1649.4,90.0,100.5,25.9,1.0,0.0
450.0,100.0,1651.366667,90.0,100.5333333,25.9,1.0,0.0
451.0,100.0,1649.85,90.0,100.55,25.8,1.0,0.0
452.0,100.0,1644.85,90.0,100.55,25.6,1.0,0.0
453.0,100.0,1654.416667,90.0,100.55,25.51666667,1.0,0.0
454.0,100.0,1678.55,90.0,100.55,25.55,1.0,0.0
455.0,100.0,1705.2,90.0,100.6,25.75,1.0,0.0
456.0,100.0,1718.8,90.0,100.75,25.95,1.0,0.0
457.0,100.0,1724.0,90.0,100.9166667,25.98333333,1.0,0.0
458.0,100.0,1725.15,90.0,101.05,26.05,1.0,0.0
459.0,100.0,1722.25,90.0,101.15,26.15,1.0,0.0
460.0,100.0,1712.133333,90.0,101.2166667,26.35,1.0,0.0
461.0,100.0,1694.8,90.0,101.25,26.65,1.0,0.0
462.0,100.0,1665.1,90.0,101.3166667,26.68333333,1.0,0.0
463.0,100.0,1620.5,90.0,101.45,26.4,1.0,0.0
464.0,100.0,1561.0,90.0,101.65,25.8,1.0,0.0
465.0,100.0,1533.15,90.0,101.8,25.3,1.0,0.0
466.0,100.0,1536.95,90.0,101.9,24.9,1.0,0.0
467.0,100.0,1545.025,90.0,102.0833333,24.39166667,1.0,0.0
468.0,100.0,1557.375,90.0,102.35,23.775,1.0,0.0
469.0,100.0,1574.0,90.0,102.7,23.05,1.0,0.0
470.0,100.0,1597.25,90.0,103.1,22.05,1.0,0.0
471.0,100.0,1618.383333,90.0,103.5,21.08333333,1.0,0.0
472.0,100.0,1642.55,90.0,103.8333333,20.51666667,1.0,0.0
473.0,100.0,1669.75,90.0,104.1,20.35,1.0,0.0
474.0,100.0,1723.6,90.0,104.2,20.5,1.0,0.0
475.0,100.0,1769.6,90.0,104.2,20.5,1.0,0.0
476.0,106.2,1789.5,90.0,104.1666667,20.46666667,1.0,0.0
477.0,118.6,1806.025,90.0,104.05,20.775,1.0,0.0
478.0,137.2,1819.175,90.0,103.85,21.425,1.0,0.0
479.0,155.8,1827.55,90.0,103.65,22.3,1.0,0.0
480.0,174.4,1831.15,90.0,103.45,23.4,1.0,0.0
481.0,193.0,1833.716667,90.0,103.3,24.41666667,1.0,0.0
482.0,211.6,1835.25,90.0,103.2,25.35,1.0,0.0
483.0,230.2,1842.25,90.0,103.1,26.15,1.0,0.0
484.0,248.8,1831.1,90.0,103.1,26.9,1.0,0.0
485.0,267.4,1815.75,90.0,103.25,27.6,1.0,0.0
486.0,279.8,1814.45,90.0,103.4833333,28.13333333,1.0,0.0
487.0,286.0,1829.05,90.0,103.8,28.7,1.0,0.0
488.0,286.0,1859.55,90.0,104.2,29.3,1.0,0.0
489.0,286.0,1891.1,90.0,104.8,29.75,1.0,0.0
490.0,286.0,1923.7,90.0,105.6,30.05,1.0,0.0
491.0,286.0,1978.5,90.0,106.65,30.7,1.0,0.0
492.0,286.0,2032.4,90.0,107.9,31.15,1.0,0.0
493.0,286.0,2078.9,90.0,109.4,31.45,1.0,0.0
494.0,286.0,2119.35,90.0,111.05,31.75,1.0,0.0
495.0,286.0,2139.8,90.0,112.8,32.05,1.0,0.0
496.0,286.0,2145.35,90.0,114.7,32.3,1.0,0.0
497.0,286.0,2134.15,90.0,116.75,32.3,1.0,0.0
498.0,286.0,2119.9,90.0,118.85,32.05,1.0,0.0
499.0,286.0,2118.85,90.0,120.8,31.85,1.0,0.0
500.0,286.0,2142.15,90.0,122.55,31.75,1.0,0.0
501.0,286.0,2173.65,90.0,124.05,31.25,1.0,0.0
502.0,286.0,2206.15,90.0,125.4,31.05,1.0,0.0
503.0,286.0,2239.65,90.0,126.6,31.15,1.0,0.0
504.0,286.0,2292.1,90.0,127.65,31.1,1.0,0.0
505.0,286.0,2363.5,90.0,128.55,30.9,1.0,0.0
506.0,286.0,2439.1,90.0,129.3,30.9,1.0,0.0
507.0,286.0,2518.9,90.0,129.9,31.1,1.0,0.0
508.0,286.0,2609.35,90.0,130.45,31.1,1.0,0.0
509.0,286.0,2710.45,90.0,130.95,30.9,1.0,0.0
510.0,286.0,2783.1,90.0,131.55,31.05,1.0,0.0
511.0,286.0,2827.3,90.0,132.25,31.55,1.0,0.0
512.0,286.0,2851.2,90.0,133.05,31.8,1.0,0.0
513.0,286.0,2893.25,90.0,133.75,32.05,1.0,0.0
514.0,286.0,2934.15,90.0,134.45,32.6,1.0,0.0
515.0,286.0,2966.25,90.0,135.2,33.2,1.0,0.0
516.0,286.0,2999.2,90.0,135.95,33.55,1.0,0.0
517.0,286.0,3017.2,90.0,136.75,34.15,1.0,0.0
518.0,286.0,3009.65,90.0,137.6,34.5,1.0,0.0
519.0,286.0,2976.55,90.0,138.5,34.6,1.0,0.0
520.0,286.0,2914.0,90.0,139.3,34.95,1.0,0.0
521.0,286.0,2822.0,90.0,140.0,35.55,1.0,0.0
522.0,286.0,2816.0,90.0,140.5,36.35,1.0,0.0
523.0,286.0,2823.75,90.0,141.0,36.65,1.0,0.0
524.0,286.0,2845.25,90.0,141.5,36.45,1.0,0.0
525.0,286.0,2951.95,90.0,142.05,36.55,1.0,0.0
526.0,286.0,3052.2,90.0,142.6,36.75,1.0,0.0
527.0,286.0,3161.8,90.0,143.1,36.55,1.0,0.0
528.0,286.0,3241.35,90.0,143.5,36.55,1.0,0.0
529.0,286.0,3290.85,90.0,143.8,36.75,1.0,0.0
530.0,286.0,3354.1,90.0,144.05,36.4,1.0,0.0
531.0,286.0,3431.1,90.0,144.25,35.5,1.0,0.0
532.0,286.0,3458.55,90.0,144.45,34.65,1.0,0.0
533.0,286.0,3470.25,90.0,144.65,34.3,1.0,0.0
534.0,286.0,3493.25,90.0,144.85,34.6,1.0,0.0
535.0,286.0,3442.85,90.0,145.0,34.6,1.0,0.0
536.0,286.0,3410.7,90.0,145.15,34.5,1.0,0.0
537.0,286.0,3372.35,90.0,145.25,34.35,1.0,0.0
538.0,286.0,3357.65,90.0,145.35,34.45,1.0,0.0
539.0,286.0,3409.75,90.0,145.45,34.95,1.0,0.0
540.0,286.0,3453.95,90.0,145.6,35.3,1.0,0.0
541.0,286.0,3490.25,90.0,145.8,35.5,1.0,0.0
542.0,286.0,3529.0,90.0,146.05,35.75,1.0,0.0
543.0,286.0,3570.2,90.0,146.35,36.05,1.0,0.0
544.0,286.0,3570.0,90.0,146.65,35.95,1.0,0.0
545.0,286.0,3557.7,90.0,146.9,36.05,1.0,0.0
546.0,286.0,3533.3,90.0,147.1,36.35,1.0,0.0
547.0,286.0,3495.55,90.0,147.4,36.1,1.0,0.0
548.0,286.0,3457.4,90.0,147.7,36.05,1.0,0.0
549.0,286.0,3375.7,90.0,148.0,36.05,1.0,0.0
550.0,286.0,3338.05,90.0,148.25,36.1,1.0,0.0
551.0,286.0,3344.45,90.0,148.45,36.2,1.0,0.0
552.0,286.0,3353.85,90.0,148.6,36.15,1.0,0.0
553.0,286.0,3366.25,90.0,148.7,35.95,1.0,0.0
554.0,286.0,3367.25,90.0,148.8,35.45,1.0,0.0
555.0,286.0,3348.45,90.0,148.9,34.45,1.0,0.0
556.0,286.0,3342.05,90.0,149.0,34.15,1.0,0.0
557.0,286.0,3366.5,90.0,149.0,34.55,1.0,0.0
558.0,286.0,3408.85,90.0,149.0,34.9,1.0,0.0
559.0,286.0,3459.5,90.0,149.05,34.9,1.0,0.0
560.0,286.0,3493.6,90.0,149.15,34.75,1.0,0.0
561.0,286.0,3530.2,90.0,149.25,34.65,1.0,0.0
562.0,286.0,3556.35,90.0,149.35,34.6,1.0,0.0
563.0,286.0,3572.05,90.0,149.45,34.6,1.0,0.0
564.0,286.0,3577.85,90.0,149.55,35.0,1.0,0.0
565.0,286.0,3573.75,90.0,149.65,35.8,1.0,0.0
566.0,286.0,3599.55,90.0,149.75,36.0,1.0,0.0
567.0,286.0,3624.5,90.0,149.9,36.2,1.0,0.0
568.0,286.0,3648.6,90.0,150.1,36.4,1.0,0.0
569.0,286.0,3660.05,90.0,150.25,37.4,1.0,0.0
570.0,286.0,3661.65,90.0,150.4,38.2,1.0,0.0
571.0,286.0,3634.35,90.0,150.6,38.6,1.0,0.0
572.0,286.0,3656.7,90.0,150.8,39.6,1.0,0.0
573.0,286.0,3625.6,90.0,151.0,40.3,1.0,0.0
574.0,286.0,3628.3,90.0,151.15,40.9,1.0,0.0
575.0,286.0,3664.8,90.0,151.25,41.4,1.0,0.0
576.0,286.0,3652.5,90.0,151.35,41.55,1.0,0.0
577.0,286.0,3629.4,90.0,151.4,41.45,1.0,0.0
578.0,286.0,3591.8,90.0,151.3,41.05,1.0,0.0
579.0,286.0,3588.6,90.0,151.2,40.35,1.0,0.0
580.0,286.0,3617.0,90.0,151.05,40.35,1.0,0.0
581.0,286.0,3631.3,90.0,150.85,40.25,1.0,0.0
582.0,286.0,3593.65,90.0,150.65,39.35,1.0,0.0
583.0,286.0,3607.15,90.0,150.45,38.55,1.0,0.0
584.0,286.0,3598.8,90.0,150.3,37.75,1.0,0.0
585.0,286.0,3568.6,90.0,150.2,36.95,1.0,0.0
586.0,286.0,3545.6,90.0,150.1,36.3,1.0,0.0
587.0,286.0,3529.8,90.0,150.0,35.8,1.0,0.0
588.0,286.0,3553.5,90.0,150.0,35.9,1.0,0.0
589.0,286.0,3555.2,90.0,150.0,35.55,1.0,0.0
590.0,286.0,3534.9,90.0,150.0,34.75,1.0,0.0
591.0,286.0,3528.15,90.0,150.0,34.5,1.0,0.0
592.0,286.0,3507.9,90.0,150.0,34.4,1.0,0.0
593.0,286.0,3505.7,90.0,150.0,34.6,1.0,0.0
594.0,286.0,3526.9,90.0,150.0,35.05,1.0,0.0
595.0,286.0,3571.5,90.0,150.0,35.75,1.0,0.0
596.0,286.0,3592.5,90.0,150.1,36.15,1.0,0.0
597.0,286.0,3597.7,90.0,150.2,36.35,1.0,0.0
598.0,286.0,3558.5,90.0,150.3,35.95,1.0,0.0
599.0,286.0,3521.65,90.0,150.4,35.5,1.0,0.0
600.0,286.0,3487.15,90.0,150.5,35.0,1.0,0.0
601.0,286.0,3475.05,90.0,150.65,35.0,1.0,0.0
602.0,286.0,3485.35,90.0,150.85,35.5,1.0,0.0
603.0,286.0,3477.65,90.0,151.05,35.7,1.0,0.0
604.0,286.0,3483.35,90.0,151.25,35.8,1.0,0.0
605.0,286.0,3502.45,90.0,151.45,35.8,1.0,0.0
606.0,286.0,3526.1,90.0,151.55,35.9,1.0,0.0
607.0,286.0,3546.5,90.0,151.65,36.0,1.0,0.0
608.0,286.0,3578.1,90.0,151.75,36.1,1.0,0.0
609.0,286.0,3595.4,90.0,151.85,36.6,1.0,0.0
610.0,286.0,3598.4,90.0,151.95,37.5,1.0,0.0
611.0,286.0,3607.35,90.0,152.0,37.95,1.0,0.0
612.0,286.0,3593.7,90.0,152.0,37.7,1.0,0.0
613.0,286.0,3566.3,90.0,152.0,37.4,1.0,0.0
614.0,286.0,3535.9,90.0,152.0,37.25,1.0,0.0
615.0,286.0,3502.5,90.0,152.0,37.25,1.0,0.0
616.0,286.0,3478.45,90.0,152.0,37.05,1.0,0.0
617.0,286.0,3478.8,90.0,152.0,37.2,1.0,0.0
618.0,286.0,3489.1,90.0,152.0,37.7,1.0,0.0
619.0,286.0,3518.05,90.0,152.0,37.7,1.0,0.0
620.0,286.0,3561.3,90.0,152.0,37.6,1.0,0.0
621.0,286.0,3588.7,90.0,152.0,37.5,1.0,0.0
622.0,286.0,3607.25,90.0,152.0,37.55,1.0,0.0
623.0,286.0,3616.95,90.0,152.0,37.75,1.0,0.0
624.0,286.0,3593.9,90.0,152.0,37.75,1.0,0.0
625.0,286.0,3571.95,90.0,152.0,37.7,1.0,0.0
626.0,286.0,3576.15,90.0,152.0,38.2,1.0,0.0
627.0,286.0,3548.2,90.0,152.0,38.25,1.0,0.0
628.0,286.0,3538.2,90.0,152.0,38.1,1.0,0.0
629.0,286.0,3550.2,90.0,152.0,38.2,1.0,0.0
630.0,286.0,3552.4,90.0,152.0,38.05,1.0,0.0
631.0,286.0,3544.8,90.0,152.0,37.65,1.0,0.0
632.0,286.0,3526.3,90.0,152.0,37.95,1.0,0.0
633.0,286.0,3544.5,90.0,152.0,38.1,1.0,0.0
634.0,286.0,3592.2,90.0,152.0,38.1,1.0,0.0
635.0,286.0,3592.8,90.0,152.05,37.55,1.0,0.0
636.0,286.0,3546.3,90.0,152.15,36.45,1.0,0.0
637.0,286.0,3579.8,90.0,152.25,36.55,1.0,0.0
638.0,286.0,3582.8,90.0,152.35,36.65,1.0,0.0
639.0,286.0,3555.3,90.0,152.45,36.75,1.0,0.0
640.0,286.0,3541.8,90.0,152.55,36.8,1.0,0.0
641.0,286.0,3542.3,90.0,152.65,36.8,1.0,0.0
642.0,286.0,3598.2,90.0,152.75,36.3,1.0,0.0
643.0,286.0,3616.55,90.0,152.85,35.8,1.0,0.0
644.0,286.0,3597.35,90.0,152.95,35.3,1.0,0.0
645.0,286.0,3601.1,90.0,153.05,35.45,1.0,0.0
646.0,286.0,3627.8,90.0,153.15,36.25,1.0,0.0
647.0,286.0,3583.0,90.0,153.45,36.15,1.0,0.0
648.0,286.0,3538.55,90.0,153.75,35.9,1.0,0.0
649.0,286.0,3494.45,90.0,154.05,35.5,1.0,0.0
650.0,286.0,3467.45,90.0,154.4,35.1,1.0,0.0
651.0,286.0,3457.55,90.0,154.8,34.7,1.0,0.0
652.0,286.0,3444.95,90.0,155.2,34.55,1.0,0.0
653.0,286.0,3475.0,90.0,155.6,35.0,1.0,0.0
654.0,286.0,3496.8,90.0,156.0,35.5,1.0,0.0
655.0,286.0,3537.45,90.0,156.35,35.9,1.0,0.0
656.0,286.0,3596.95,90.0,156.65,36.2,1.0,0.0
657.0,286.0,3646.65,90.0,156.75,36.3,1.0,0.0
658.0,286.0,3698.15,90.0,156.85,36.55,1.0,0.0
659.0,286.0,3751.45,90.0,156.95,36.95,1.0,0.0
660.0,286.0,3782.3,90.0,157.0,37.75,1.0,0.0
661.0,286.0,3797.5,90.0,157.0,38.8,1.0,0.0
662.0,286.0,3798.1,90.0,157.0,39.45,1.0,0.0
663.0,286.0,3772.6,90.0,157.0,39.65,1.0,0.0
664.0,286.0,3770.3,90.0,157.05,39.85,1.0,0.0
665.0,286.0,3746.35,90.0,157.15,39.8,1.0,0.0
666.0,286.0,3707.15,90.0,157.25,39.3,1.0,0.0
667.0,286.0,3663.7,90.0,157.4,39.35,1.0,0.0
668.0,286.0,3592.95,90.0,157.6,39.8,1.0,0.0
669.0,286.0,3587.35,90.0,157.8,39.6,1.0,0.0
670.0,286.0,3594.1,90.0,158.0,39.4,1.0,0.0
671.0,286.0,3606.4,90.0,158.2,39.35,1.0,0.0
672.0,286.0,3603.65,90.0,158.4,39.15,1.0,0.0
673.0,286.0,3597.35,90.0,158.6,38.85,1.0,0.0
674.0,286.0,3534.35,90.0,158.75,38.55,1.0,0.0
675.0,286.0,3487.75,90.0,158.85,38.1,1.0,0.0
676.0,286.0,3451.15,90.0,158.95,37.7,1.0,0.0
677.0,286.0,3466.95,90.0,159.0,37.0,1.0,0.0
678.0,286.0,3535.15,90.0,159.0,36.0,1.0,0.0
679.0,286.0,3526.4,90.0,158.95,35.65,1.0,0.0
680.0,286.0,3492.65,90.0,158.85,35.05,1.0,0.0
681.0,286.0,3475.35,90.0,158.75,34.75,1.0,0.0
682.0,286.0,3451.3,90.0,158.65,34.4,1.0,0.0
683.0,286.0,3420.5,90.0,158.55,34.0,1.0,0.0
684.0,286.0,3483.55,90.0,158.5,33.75,1.0,0.0
685.0,286.0,3567.35,90.0,158.5,33.8,1.0,0.0
686.0,286.0,3646.15,90.0,158.5,34.1,1.0,0.0
687.0,286.0,3705.8,90.0,158.5,34.35,1.0,0.0
688.0,286.0,3765.7,90.0,158.5,35.15,1.0,0.0
689.0,286.0,3785.35,90.0,158.55,35.45,1.0,0.0
690.0,286.0,3764.75,90.0,158.65,35.25,1.0,0.0
691.0,286.0,3760.9,90.0,158.75,34.75,1.0,0.0
692.0,286.0,3817.6,90.0,158.85,34.6,1.0,0.0
693.0,286.0,3872.45,90.0,159.05,34.65,1.0,0.0
694.0,286.0,3879.6,90.0,159.3,34.7,1.0,0.0
695.0,286.0,3866.2,90.0,159.5,35.0,1.0,0.0
696.0,286.0,3842.75,90.0,159.7,35.25,1.0,0.0
697.0,286.0,3809.25,90.0,159.9,35.45,1.0,0.0
698.0,286.0,3753.65,90.0,160.1,34.95,1.0,0.0
699.0,286.0,3758.0,90.0,160.3,35.25,1.0,0.0
700.0,286.0,3822.3,90.0,160.5,36.35,1.0,0.0
701.0,286.0,3852.95,90.0,160.7,37.15,1.0,0.0
702.0,286.0,3836.0,90.0,160.95,37.55,1.0,0.0
703.0,286.0,3833.85,90.0,161.15,37.7,1.0,0.0
704.0,286.0,3856.7,90.0,161.25,37.85,1.0,0.0
705.0,286.0,3877.4,90.0,161.35,37.75,1.0,0.0
706.0,286.0,3854.55,90.0,161.45,38.0,1.0,0.0
707.0,286.0,3835.95,90.0,161.55,38.35,1.0,0.0
708.0,286.0,3814.25,90.0,161.65,38.85,1.0,0.0
709.0,286.0,3803.6,90.0,161.75,38.4,1.0,0.0
710.0,286.0,3798.2,90.0,161.9,38.15,1.0,0.0
711.0,286.0,3793.2,90.0,162.1,38.45,1.0,0.0
712.0,286.0,3780.95,90.0,162.25,38.95,1.0,0.0
713.0,286.0,3758.7,90.0,162.35,39.55,1.0,0.0
714.0,286.0,3716.25,90.0,162.45,40.0,1.0,0.0
715.0,286.0,3655.35,90.0,162.55,40.2,1.0,0.0
716.0,288.35,3641.1,90.0,162.7,40.05,1.0,0.0
717.0,293.05,3625.7,90.0,162.9,39.8,1.0,0.0
718.0,297.75,3625.5,90.0,163.1,39.35,1.0,0.0
719.0,302.45,3621.7,90.0,163.3,39.45,1.0,0.0
720.0,307.15,3634.4,90.0,163.35,39.6,1.0,0.0
721.0,311.85,3645.7,90.0,163.35,39.5,1.0,0.0
722.0,316.55,3648.8,90.0,163.4,39.05,1.0,0.0
723.0,321.25,3646.45,90.0,163.5,38.35,1.0,0.0
724.0,325.95,3662.8,90.0,163.6,38.1,1.0,0.0
725.0,330.65,3696.1,90.0,163.7,38.4,1.0,0.0
726.0,333.0,3728.15,90.0,163.75,38.25,1.0,0.0
727.0,333.0,3759.6,90.0,163.75,38.05,1.0,0.0
728.0,333.0,3774.1,90.0,163.75,37.9,1.0,0.0
729.0,333.0,3793.6,90.0,163.85,38.3,1.0,0.0
730.0,333.0,3798.45,90.0,164.05,38.1,1.0,0.0
731.0,333.0,3806.55,90.0,164.25,37.6,1.0,0.0
732.0,333.0,3830.65,90.0,164.45,37.8,1.0,0.0
733.0,333.0,3870.75,90.0,164.65,38.7,1.0,0.0
734.0,333.0,3853.2,90.0,164.85,38.05,1.0,0.0
735.0,333.0,3844.3,90.0,165.05,37.65,1.0,0.0
736.0,333.0,3853.8,90.0,165.25,38.35,1.0,0.0
737.0,333.0,3854.95,90.0,165.45,39.05,1.0,0.0
738.0,333.0,3867.0,90.0,165.65,39.75,1.0,0.0
739.0,333.0,3868.0,90.0,165.75,39.95,1.0,0.0
740.0,333.0,3846.85,90.0,165.85,39.75,1.0,0.0
741.0,333.0,3790.0,90.0,165.95,39.65,1.0,0.0
742.0,333.0,3713.1,90.0,166.0,39.2,1.0,0.0
743.0,333.0,3717.6,90.0,166.0,38.7,1.0,0.0
744.0,333.0,3768.15,90.0,166.0,39.4,1.0,0.0
745.0,333.0,3798.45,90.0,166.0,39.5,1.0,0.0
746.0,333.0,3812.35,90.0,166.0,39.0,1.0,0.0
747.0,333.0,3835.95,90.0,166.0,38.6,1.0,0.0
748.0,333.0,3848.1,90.0,166.0,38.1,1.0,0.0
749.0,333.0,3870.5,90.0,166.0,37.9,1.0,0.0
750.0,333.0,3919.6,90.0,166.0,38.4,1.0,0.0
751.0,333.0,3973.65,90.0,166.1,38.8,1.0,0.0
752.0,333.0,4046.8,90.0,166.25,39.15,1.0,0.0
753.0,333.0,4037.6,90.0,166.45,39.15,1.0,0.0
754.0,333.0,4033.95,90.0,166.65,39.35,1.0,0.0
755.0,333.0,4015.0,90.0,166.85,39.5,1.0,0.0
756.0,333.0,3976.9,90.0,167.05,39.6,1.0,0.0
757.0,333.0,3981.5,90.0,167.35,39.7,1.0,0.0
758.0,333.0,3994.75,90.0,167.65,40.05,1.0,0.0
759.0,333.0,3994.95,90.0,167.95,40.25,1.0,0.0
760.0,333.0,3932.25,90.0,168.25,39.85,1.0,0.0
761.0,333.0,3885.35,90.0,168.45,39.6,1.0,0.0
762.0,333.0,3840.1,90.0,168.6,39.45,1.0,0.0
763.0,333.0,3830.3,90.0,168.7,39.25,1.0,0.0
764.0,333.0,3839.75,90.0,168.85,39.0,1.0,0.0
765.0,333.0,3889.3,90.0,169.05,38.95,1.0,0.0
766.0,333.0,3943.35,90.0,169.3,38.8,1.0,0.0
767.0,333.0,3940.05,90.0,169.5,38.5,1.0,0.0
768.0,333.0,3909.2,90.0,169.7,38.35,1.0,0.0
769.0,333.0,3902.1,90.0,169.9,38.35,1.0,0.0
770.0,333.0,3968.6,90.0,170.1,38.95,1.0,0.0
771.0,333.0,3969.9,90.0,170.3,39.2,1.0,0.0
772.0,333.0,4013.0,90.0,170.5,39.8,1.0,0.0
773.0,333.0,4007.1,90.0,170.7,40.35,1.0,0.0
774.0,333.0,3965.35,90.0,170.85,40.6,1.0,0.0
775.0,333.0,3947.65,90.0,170.95,40.7,1.0,0.0
776.0,333.0,3942.05,90.0,171.0,40.85,1.0,0.0
777.0,333.0,3948.55,90.0,171.0,41.05,1.0,0.0
778.0,333.0,3954.65,90.0,171.0,40.95,1.0,0.0
779.0,333.0,3935.45,90.0,170.95,40.8,1.0,0.0
780.0,333.0,3890.95,90.0,170.85,40.6,1.0,0.0
781.0,333.0,3970.95,90.0,170.85,40.7,1.0,0.0
782.0,333.0,4010.15,90.0,170.85,40.45,1.0,0.0
783.0,333.0,4065.55,90.0,170.85,40.4,1.0,0.0
784.0,333.0,4101.75,90.0,170.95,40.6,1.0,0.0
785.0,333.0,4092.85,90.0,171.05,40.6,1.0,0.0
786.0,333.0,4086.4,90.0,171.15,40.5,1.0,0.0
787.0,333.0,4088.1,90.0,171.25,40.3,1.0,0.0
788.0,333.0,4111.25,90.0,171.35,40.5,1.0,0.0
789.0,333.0,4129.45,90.0,171.5,40.85,1.0,0.0
790.0,333.0,4144.85,90.0,171.7,40.75,1.0,0.0
791.0,333.0,4082.3,90.0,171.8,40.55,1.0,0.0
792.0,333.0,4000.1,90.0,171.9,40.2,1.0,0.0
793.0,333.0,3964.6,90.0,172.0,40.1,1.0,0.0
794.0,333.0,3965.45,90.0,172.0,39.7,1.0,0.0
795.0,333.0,3968.65,90.0,172.0,39.3,1.0,0.0
796.0,333.0,3967.45,90.0,172.0,39.3,1.0,0.0
797.0,333.0,3976.65,90.0,172.0,39.65,1.0,0.0
798.0,333.0,4001.6,90.0,172.0,39.85,1.0,0.0
799.0,333.0,4000.5,90.0,172.0,39.45,1.0,0.0
800.0,333.0,3981.85,90.0,172.05,39.0,1.0,0.0
801.0,333.0,3966.4,90.0,172.15,38.3,1.0,0.0
802.0,333.0,3990.35,90.0,172.25,38.45,1.0,0.0
803.0,333.0,3987.35,90.0,172.35,39.05,1.0,0.0
804.0,333.0,3954.2,90.0,172.45,39.15,1.0,0.0
805.0,333.0,3961.2,90.0,172.55,39.95,1.0,0.0
806.0,333.0,3969.8,90.0,172.55,40.55,1.0,0.0
807.0,333.0,3959.5,90.0,172.45,41.0,1.0,0.0
808.0,333.0,3992.6,90.0,172.35,41.1,1.0,0.0
809.0,333.0,4047.1,90.0,172.2,41.4,1.0,0.0
810.0,333.0,4112.35,90.0,171.95,41.95,1.0,0.0
811.0,333.0,4187.45,90.0,171.75,43.15,1.0,0.0
812.0,333.0,4230.8,90.0,171.55,43.6,1.0,0.0
813.0,333.0,4248.55,90.0,171.35,43.4,1.0,0.0
814.0,333.0,4289.65,90.0,171.15,44.0,1.0,0.0
815.0,333.0,4280.25,90.0,171.05,44.1,1.0,0.0
816.0,333.0,4288.05,90.0,171.05,44.2,1.0,0.0
817.0,333.0,4310.3,90.0,171.15,44.2,1.0,0.0
818.0,333.0,4284.7,90.0,171.25,44.3,1.0,0.0
819.0,333.0,4219.2,90.0,171.4,44.2,1.0,0.0
820.0,333.0,4158.6,90.0,171.65,44.1,1.0,0.0
821.0,333.0,4103.8,90.0,171.85,43.6,1.0,0.0
822.0,333.0,4097.9,90.0,172.15,43.6,1.0,0.0
823.0,333.0,4090.75,90.0,172.45,43.0,1.0,0.0
824.0,333.0,4103.4,90.0,172.75,42.6,1.0,0.0
825.0,333.0,4139.4,90.0,172.95,42.5,1.0,0.0
826.0,333.0,4108.2,90.0,173.15,41.8,1.0,0.0
827.0,333.0,4089.7,90.0,173.35,41.4,1.0,0.0
828.0,333.0,4083.9,90.0,173.55,41.3,1.0,0.0
829.0,333.0,4097.6,90.0,173.85,41.4,1.0,0.0
830.0,333.0,4139.15,90.0,174.05,41.55,1.0,0.0
831.0,333.0,4208.55,90.0,174.15,41.75,1.0,0.0
832.0,333.0,4204.95,90.0,174.15,41.25,1.0,0.0
833.0,333.0,4196.95,90.0,174.2,41.3,1.0,0.0
834.0,333.0,4163.5,90.0,174.3,41.1,1.0,0.0
835.0,333.0,4119.4,90.0,174.4,40.4,1.0,0.0
836.0,333.0,4161.45,90.0,174.55,40.4,1.0,0.0
837.0,333.0,4212.5,90.0,174.75,40.3,1.0,0.0
838.0,333.0,4199.5,90.0,174.95,40.3,1.0,0.0
839.0,333.0,4212.35,90.0,175.05,40.1,1.0,0.0
840.0,333.0,4197.9,90.0,175.2,39.65,1.0,0.0
